Unnamed: 0,Sales_ID,Product_Category,Sales_Amount,Discount,Sales_Region,Date_of_Sale,Customer_Age,Customer_Gender,Sales_Representative
69066,ab71e076-56c6-4248-9ce9-a8909098f2c7,Tools,774.93,16.15,Davidmouth,2024-06-25,59.0,Male,Debbie Shannon
50452,a54d8e9e-5d87-4819-a1df-a016fb7e8c7a,Tools,559.71,49.59,Tylershire,2024-02-01,47.0,Female,Larry Caldwell
90709,5c89ec9b-6f99-4d19-a2fd-c32243d793cd,Personal Care,171.14,23.13,Lake Josephton,2024-05-01,24.0,Female,John Lozano
52884,8b4b3a8d-ad80-462e-b06d-73a0a8478a1e,Pet Supplies,806.69,22.01,Lake Anna,2024-04-30,31.0,Male,Michael Phillips
30963,86c6a4a5-6059-4e46-b3a1-34c12a020ca3,Software,673.27,0.97,Moorechester,2024-03-07,56.0,Other,Jeffrey Harris
34573,8c015a92-7b75-4e6f-98fe-8e074ef6d6fa,Sports,147.04,25.93,Coleport,2024-07-20,26.0,Other,Cheryl Leach
15294,20d33d85-c08d-43d0-a5ee-67e3f44207c0,Toys,223.32,9.76,Nathanview,2024-01-04,34.0,Female,Michael Thornton
27918,672978d0-e357-4e99-ac5f-20799e9f3a4d,Office Supplies,304.07,6.87,Jaredshire,2024-03-22,63.0,Male,Mrs. Nancy Campbell PhD
46120,cfdcf4c7-cbe0-4a20-a172-b6c76f5e9348,Furniture,115.56,15.04,Amyview,2024-08-19,29.0,Male,John Pearson
35073,d032927d-b8fb-40df-91ed-e07a096fc8a7,Health,801.03,44.96,Janethaven,2024-02-08,21.0,Other,Nancy Jones
10550,6a2e1b30-df0b-4a57-83dc-43e8ec62d44e,Books,371.35,49.21,Lake John,2024-02-25,64.0,Other,Darren Ward
91127,3bf5cbec-aea8-41ff-98b2-db52326f0742,Health,,,Katherinestad,2024-01-28,,,Benjamin Murray
690,b4065244-3372-461d-8231-f5fbcb48a491,Home & Kitchen,845.76,44.84,Russellhaven,2024-02-11,45.0,Other,Matthew Riddle
77729,d8696393-2f64-4d61-a3fe-f578d00f10f6,DIY,144.15,15.4,East Jessica,2024-04-15,50.0,Female,Betty Taylor
36096,6f3f873c-ba78-47ec-a89d-419b546b6fc8,Movies,291.54,42.52,New Gwendolynfort,2024-06-03,45.0,Other,Joshua Flores
65351,167e972c-b8ca-4d59-b5cc-0695c84e4305,Groceries,,,Thomasmouth,2024-06-27,,,Dustin Hale
11040,cddec9d8-1b21-43eb-8a76-65a6904d5d56,Clothing,297.11,13.81,South Ryan,2024-05-25,26.0,Male,Jeanne Lopez
4221,62c6a3da-d6fe-44db-a549-7e78d85ad687,Electronics,438.52,12.03,New Caitlinmouth,2024-05-17,49.0,Male,Aaron Tran
821,5120f813-9ed5-4450-a4a9-2391e99e70fd,Outdoor,696.93,26.03,New Davidport,2024-05-21,20.0,Male,Savannah Torres
38128,c521669b-6e32-416c-b9e5-6e145550a446,Outdoor,634.04,1.41,Nguyenchester,2024-03-16,56.0,Female,Courtney Giles
89151,7698ad32-5b06-413c-84dd-e339b8ae88ef,Furniture,,,East Austin,2024-07-28,,,Courtney Chambers
29231,da5e2f73-2feb-46ab-bcd4-91bfce073664,Tools,612.92,25.0,West Pamelaland,2024-02-21,53.0,Other,Scott Graham
50556,0b2cf1d1-fbc2-4e3d-9b7b-a91aac23d9d1,Tools,268.6,9.38,West Dylan,2024-04-21,47.0,Female,Travis Williams
33684,e38ceb37-dea5-4e18-b1b3-ca63b11600c7,DIY,,,West Christian,2024-06-18,,,Timothy Green
58753,9fd6f673-8a1f-4c4d-9e51-210d35cb10cd,Toys,617.63,21.09,Mcbridehaven,2024-01-20,26.0,Male,Ronnie Carson
27022,e4e3fd88-587a-48e7-a974-2f76d236f2d0,Automotive,199.74,9.88,Mariahburgh,2024-08-05,65.0,Female,Douglas Harrison
36905,b24425b3-ef05-4dd6-91ca-9b964b3ccd64,Garden,963.49,20.49,West Jason,2024-04-18,38.0,Male,Melissa Hall
270,9f3529de-120b-4d50-8a90-4010ec146cae,Home & Kitchen,275.84,16.57,Davidstad,2024-06-13,30.0,Male,Hannah English
8866,d48ae258-f532-4c2b-b7b0-0216471b1837,Groceries,788.81,34.62,Trevorborough,2024-03-16,67.0,Other,Mr. Joseph Jackson IV
15006,0b1ea6a6-6485-432f-8344-dcee0408e28f,Office Supplies,475.98,6.19,West Lawrencemouth,2024-01-20,60.0,Male,Kevin Yates
4688,884b067d-e94b-4ace-a3ba-09b3ff5fdc83,Jewelry,309.02,45.35,Jacksonburgh,2024-03-22,28.0,Male,Pamela Wilson MD
81995,6c06bd3c-a76e-42bf-9897-8db01a35d6b6,Baby Products,386.59,30.91,Jeromeberg,2024-01-24,66.0,Female,Matthew Johnson
84372,e30a54c2-7808-4e6a-8651-e1b2999564f5,Tools,,,Zunigamouth,2024-02-24,,,Mark Walker
2514,86c985c9-4393-4bee-8008-e925ce7c37e1,Office Supplies,194.73,22.76,East Curtis,2024-04-24,40.0,Female,Adam Lin
36399,e9ecb828-762f-4d96-98df-69953225dd9c,Appliances,620.39,0.2,Rachelhaven,2024-06-11,28.0,Other,Laura Pollard
38868,6558ddda-f7f0-4aaf-9a1c-f0e72a2bbc92,Office Supplies,177.03,49.32,Lake Kyle,2024-06-12,37.0,Other,Rebecca Peck
58244,877a3fc6-6dda-440e-9fd6-d93a8f202181,Tools,901.49,18.13,Greggmouth,2024-03-02,67.0,Male,Elizabeth Roberson
30409,a27c5a80-5c35-49fc-854b-5104dd782fd8,Baby Products,527.41,19.54,South Deniseview,2024-03-13,62.0,Female,George Rose
54794,21333109-0a12-4ba9-a08b-c09e36c66f2b,Books,570.35,31.07,Cherrytown,2024-02-16,21.0,Male,Natasha Jackson
19263,1e5ec645-5484-4cfa-9e4b-89c9f7630266,Pet Supplies,101.39,34.97,South Vincent,2024-06-06,67.0,Male,Veronica Clark
83909,85172294-d889-43bf-9b21-19020d155197,Appliances,716.06,8.27,Corymouth,2024-02-01,44.0,Other,Bernard Cabrera
26973,d6bce254-a60d-4d6a-ac3b-a1e08d6c0556,DIY,738.18,10.9,West Shannon,2024-02-20,35.0,Other,Curtis Davis
7129,fe092d3a-813f-455d-b0c5-3e5b69b7c354,Clothing,975.7,19.75,Lake Marcia,2024-08-29,30.0,Male,Charles Griffin
7144,17af26dd-632a-4bf1-b64b-c413818ee205,Books,653.71,34.96,Lake Michaelton,2024-05-05,43.0,Other,Victoria Cole
45465,5c8d7641-7b43-4048-8fe7-7e2e8c9919be,Beauty,997.82,20.77,West Daniel,2024-06-09,68.0,Other,Emily Nelson
1966,a97e2f86-b2bc-4826-b541-3413419ea2a9,Books,400.05,10.04,Robertsshire,2024-04-21,68.0,Other,Donald Sanford
15152,8b879875-1e3e-4950-a164-692b556fef6f,Personal Care,971.49,46.05,Patriciaborough,2024-06-06,54.0,Female,Jennifer Johnson
19113,e09492cd-6308-4389-869e-adf9dedd59dd,Software,269.69,10.42,Jamesview,2024-07-22,25.0,Female,Lauren Alvarado MD
76206,81083bf1-8df6-46bd-8027-8f88fce81530,Groceries,948.82,10.78,Port Matthewfurt,2024-03-05,32.0,Male,Daniel Henry
32141,555d7f06-78ca-4c07-b79c-bdbfc1e84391,Software,209.18,9.78,South Yvonneside,2024-08-16,27.0,Male,Austin Mccoy
21934,a63384e6-9923-4be8-a992-f1e79295de45,Clothing,559.85,46.37,Cynthiabury,2024-04-17,31.0,Male,Stephanie Lee
40359,1a6749f3-da2b-4013-9fe0-4ee418d93f8e,Tools,859.94,39.96,North Timothy,2024-08-18,43.0,Female,Angel Brooks
53841,a093064b-223e-4463-b458-b1c260de3199,Office Supplies,911.04,32.26,West Kennethtown,2024-01-14,34.0,Male,Victoria Wright
9162,6f0cb733-4000-4614-bc4e-438789bf4f45,Personal Care,666.78,15.83,Evanston,2024-05-25,43.0,Female,Cynthia Davis
87843,c48701f0-58e6-42ff-b409-5da811d8fa71,Personal Care,,,Martinmouth,2024-06-10,,,Michael Mcclain
37629,5eedf08d-6ba9-45f1-a792-6b9b23b931ba,Electronics,791.91,48.51,Sandraton,2024-01-16,59.0,Other,Mark Anderson
83304,4effa2e0-ec34-4346-b6b8-2e7b63842cf0,Personal Care,874.79,40.35,South Toddville,2024-06-25,29.0,Other,Alexandria Thomas
66269,deecfe79-2617-4ba8-bb2d-3a433ab07805,Baby Products,285.54,20.34,Christianstad,2024-01-02,40.0,Male,Chase Powers
34653,50df6f34-67cb-412b-8bce-5f35f8c9962b,Sports,743.5,47.64,Port Clayton,2024-07-03,69.0,Male,Anthony Castillo
41962,4ca3a774-3e92-4c71-ad3d-b7a71088496e,Pet Supplies,990.97,34.52,Adamsmouth,2024-08-07,61.0,Male,Jennifer Robinson
39590,28886409-aa18-4fa5-bada-542abcb3ef45,Office Supplies,131.45,18.27,Lisaborough,2024-05-20,61.0,Other,Tyler Middleton
81035,9bad0fcc-3ec7-4581-838b-9f833b0c3d97,Software,267.87,47.86,South Aaronport,2024-06-10,27.0,Male,Brandy Hayes
10980,1c92a198-8e60-4dc1-a51e-a7cd3a19205f,DIY,218.44,25.25,South Kenneth,2024-08-28,49.0,Female,Angelica Ibarra
56299,9841ca9a-19a4-4d62-b31b-45fd7c08d6ed,DIY,591.07,0.44,Christopherburgh,2024-01-17,29.0,Other,Natasha Jones
61548,fcd18a3f-e6ef-4aa7-ad10-cf25f954d9c5,Personal Care,610.37,14.94,Desireeland,2024-05-15,54.0,Other,Mr. Michael Patel MD
88400,5b98fa78-0cc8-4eec-bf56-02f5531e443e,Jewelry,425.45,3.59,North Alyssa,2024-04-29,64.0,Female,Ryan Wood
44323,68c35625-75e8-4730-8980-44525e5552bb,Music,718.06,9.27,Grantfort,2024-03-16,38.0,Other,Annette Medina
55207,b3e180af-7dc1-4a82-917c-d95bb18c1c29,Furniture,559.97,4.3,Victoriaport,2024-07-08,34.0,Male,Jason Armstrong
53527,044c08ef-aa03-43e0-9431-6d1224ec6dd8,Outdoor,765.62,15.73,Campbellbury,2024-05-15,54.0,Male,Katelyn Blankenship
26970,ed54f597-6a1a-4f43-9427-f7b01f84e4d3,Electronics,841.12,10.66,Robersonborough,2024-05-26,33.0,Female,Annette Galloway
73217,51cc776f-cb14-405a-8533-9fa6cfa4b83d,Automotive,,,Thomasborough,2024-05-11,,,Mark Tran
65890,2523b910-78d7-4a92-ad00-fcb2e9e98a18,Automotive,401.0,1.84,Richardsonland,2024-07-09,52.0,Other,Kimberly Alvarez
42221,74ee13f7-f391-4601-bed6-839cb043ea44,Furniture,887.09,39.56,Julieview,2024-02-23,58.0,Male,Lee Schwartz
97865,0a014b01-8fce-43df-8d5a-c9871d7b39a4,Health,851.58,42.4,Danielland,2024-05-26,66.0,Female,Jamie Chang
12250,c5083f22-f5a3-4a16-881c-0274f4981fac,Home & Kitchen,814.67,4.25,North John,2024-06-26,57.0,Other,Joseph Spencer
69436,bbf77c37-827a-4bb6-8f7f-481ccb6b3886,DIY,733.69,12.21,Scottmouth,2024-03-14,36.0,Male,Luis Collins
38432,18cad751-317c-4898-afe5-ef36d4895a46,Sports,901.51,10.03,South Michele,2024-04-03,18.0,Female,Kimberly Jenkins
40889,9894dcfd-f701-4bf3-9dda-60c9fdced5ae,Personal Care,313.84,17.23,Barnettside,2024-01-22,50.0,Male,Nathan Martinez
30998,9360f151-2116-4db0-a2fe-ff22db4461ff,Baby Products,731.04,31.48,Nathanmouth,2024-05-05,28.0,Male,Darrell Ramirez
56145,ca878e7d-f417-40e8-b0d7-741ad8b72669,Electronics,770.45,20.96,Virginiastad,2024-04-30,57.0,Male,Daniel Peterson
95413,2d608a2b-2914-40d3-884f-35b9aa82241d,Groceries,787.43,22.63,West Thomas,2024-07-27,33.0,Female,Adam Hayes
22155,e815d0f3-aae7-4714-b6a9-273f94763684,Books,172.65,8.57,Port Logan,2024-04-06,55.0,Male,Erik Thomas
17613,a7f896a6-f5cd-485c-b9e1-088bca002117,Baby Products,507.17,39.32,North Edward,2024-01-01,31.0,Other,Alexandria Murphy
56443,38f72716-cfd0-47d6-90dd-2e9c612f223f,Pet Supplies,738.15,35.67,Baldwinmouth,2024-05-02,22.0,Female,Tina Rogers
98399,31e79704-caee-42a1-83cb-6ab27055958c,Toys,178.8,7.47,Lake Emma,2024-03-19,20.0,Female,Emily Garcia
24052,508986ad-9c2c-441e-95f5-db627177d53b,Jewelry,356.43,35.17,Reedview,2024-03-04,40.0,Other,Yvonne Johnson
50242,dc31e8ad-e82d-44b0-8282-e2533622b183,Automotive,673.1,14.41,East Jasonchester,2024-04-26,20.0,Female,Ethan Walker
58998,44255b48-7300-41e4-99d6-cda6fe5aa744,Furniture,428.4,7.0,Michaelside,2024-01-15,69.0,Female,Kelli Kelly
31344,9e263860-f758-4114-a96e-10378f8e7dc8,Baby Products,883.43,13.99,Romeroberg,2024-03-07,27.0,Male,Andrew Ware
61241,00ad5350-f7a1-4825-a94b-a29928273ef0,Health,260.1,26.78,Lake April,2024-05-30,56.0,Female,William Sandoval
92529,e5609038-eac2-4d2b-88f7-95e5f200e308,Office Supplies,,,North Maria,2024-06-22,,,Alyssa Martinez
80828,2218e422-9b38-4068-b3fc-400acee6cd73,Garden,918.85,13.97,Lake Jeffery,2024-07-22,34.0,Male,Crystal Lane
51725,535f8038-5236-4c18-8718-e587e9a8bf6d,Music,775.9,39.59,New Preston,2024-04-10,60.0,Female,Ashley Black
33879,9a0ceb7c-835d-466c-96be-430ee1aabbed,Electronics,930.77,32.16,Lake Stevenhaven,2024-03-27,47.0,Other,Kaitlyn Hernandez
83006,7cedb00b-5fa0-4198-82a1-9e43c9b9fc1b,Clothing,,,Lake Jennifer,2024-09-02,,,Patricia Simpson
73908,952e81f7-4f36-4e48-99e1-1805b2781b64,Personal Care,983.75,18.47,South Alison,2024-04-09,37.0,Male,Jennifer Stevenson
67246,1c464b91-e89b-44cd-9de3-628411c8fd19,Health,530.91,3.61,Caldwellmouth,2024-01-15,30.0,Male,Tyler Rodriguez
88807,f35978ba-1845-4e52-9b99-a71beaae6161,Personal Care,780.65,41.44,Keyborough,2024-01-16,51.0,Other,Stephen Kaufman
13121,d52a0e24-a5f0-4f2d-8686-0453a40e8e43,Toys,997.86,29.1,East Scottton,2024-06-20,43.0,Male,Melissa Solis
8257,e53e4d25-4082-4558-afcf-df5aca0aa8e3,Tools,154.38,23.31,East Tanner,2024-06-17,25.0,Female,Adam Jordan
93380,b149232a-2d2f-40e9-a088-3eaf1d50a400,Tools,706.65,40.59,West Kimberlyton,2024-03-06,46.0,Other,Matthew Tucker
13914,8f622b53-225b-48f7-ade3-001c1eb69ec7,Sports,498.02,11.4,North Michael,2024-02-13,69.0,Male,Jennifer Fisher
30902,76a32d64-4e51-4149-96a9-6f10174c6af3,Books,912.79,44.42,Port Kyleberg,2024-04-06,38.0,Male,Brianna Jordan
72858,14222a79-1302-4ebb-ba47-8eebe3da2d71,Software,521.51,28.4,Manninghaven,2024-03-01,41.0,Male,James Patton
20292,b6dfb52d-9a6e-46a4-a326-2e010bb0e8f0,Groceries,203.32,26.26,East Edwardstad,2024-06-07,36.0,Other,Ryan Kramer
58170,493f8c46-ff86-44d7-a011-ce2a065c405c,Groceries,719.38,2.71,Kellerview,2024-04-12,64.0,Other,Karen Brown
20949,c2cbdc05-4e7c-4b3c-9e01-045d6065a4f0,Electronics,179.47,16.86,New Melissachester,2024-06-02,29.0,Other,Meghan Ward
36694,3362a50b-a468-41b7-8702-612e0b9d9643,Books,824.28,25.37,North Gailhaven,2024-02-11,53.0,Male,Joseph Leonard
8525,fe7dd8e3-700c-4a23-9f45-18b005354266,Garden,707.76,2.62,West Sheritown,2024-06-05,50.0,Male,Sierra Miller
78271,0d03b430-5d1a-4759-b95b-3ae1fb070e93,Jewelry,436.58,4.62,Contreraschester,2024-03-13,34.0,Male,Christian Cuevas
77402,a853e66b-8f85-40f0-80c0-684efbab830b,Furniture,104.04,2.36,Leeton,2024-02-08,32.0,Male,Debra Diaz
77651,0d83ad32-29fb-4ae3-9488-88690c193834,Baby Products,104.98,1.5,South Suzanneburgh,2024-02-20,43.0,Female,Vincent Hart
99836,76a39859-160b-4451-b9ee-6b5bb0b50bce,Electronics,587.64,18.1,Edwinborough,2024-01-02,63.0,Female,Benjamin Oliver
92271,9288f3a5-255f-4ea6-8cc8-a8d09ec5e088,Jewelry,473.28,14.27,Lake Jimmy,2024-03-30,42.0,Other,Andrea Turner
29775,7a12ab44-df69-417e-92fa-46eccdfd17cf,Home & Kitchen,477.06,40.68,Davidside,2024-07-13,29.0,Male,Bruce Buchanan
34807,119cecb6-57b3-46e2-abf4-4c58fbc9aaf4,Pet Supplies,,,New Lindashire,2024-05-29,,,Vincent Fisher
16885,85980937-f52e-4879-b121-8244f1202c1b,Pet Supplies,301.22,20.85,Port Michaelland,2024-07-02,30.0,Male,Brett Hill
49983,8448a69a-b8e4-41d8-acf6-372d273ab4b7,Garden,975.04,33.32,Williamtown,2024-06-06,62.0,Other,Jacob Mays
62614,3ca0d27f-1062-4199-90e2-c226f4543b1f,Electronics,750.1,35.57,Port Cynthiafurt,2024-04-25,23.0,Other,Anthony Trujillo
14228,5f6330ea-f408-43df-bfb3-d979ab0dfdcb,Pet Supplies,,,Kathrynstad,2024-05-13,,,Jack Carr
52176,78ae1fb9-0cd4-4730-8383-3279c07d0a60,Health,619.73,10.35,Laurenview,2024-03-23,61.0,Female,Tracy Smith
8028,47151b46-227a-40c5-be7a-eb74f79ea77d,Personal Care,395.13,0.7,New Richardbury,2024-03-05,59.0,Other,Mary Rowe
28921,e74faa16-be0b-4806-9389-3955bb58f248,Beauty,617.87,45.26,Kevinfort,2024-06-19,21.0,Female,Mark Mccormick
69419,05c21d85-accc-4e10-879d-e93cb2ee51d7,Sports,211.81,28.22,Bakertown,2024-06-03,23.0,Female,Autumn Leblanc
70811,c8e8b756-c547-44f0-8a3f-c68df345facd,Personal Care,677.92,34.88,Danielshire,2024-01-01,36.0,Male,Kirsten Acosta
34363,011a29a1-b50b-4bff-8793-b867f912912b,Clothing,831.77,33.33,Harrisville,2024-05-07,55.0,Other,Lauren Baker
43203,3e50e5de-e369-4545-8bde-3b5838d09dd2,Sports,,,Lisaborough,2024-09-01,,,Jason Thompson
36794,0c99b0a6-2908-4eea-86b1-fbc7aaa5bdae,Sports,794.28,5.66,Lake Gabrielton,2024-05-29,55.0,Male,Jennifer Nelson
97026,63b59471-431c-465b-889e-2aeb1ff43137,Electronics,,,New Michael,2024-05-17,,,Lauren Clark
63342,00f9ac8a-4294-4bac-8301-bff5a0e9e744,DIY,752.4,36.58,Port Rachel,2024-06-03,64.0,Other,Thomas Curtis
36955,34dd626e-6629-4f22-8ed0-5f5d3d45b667,Appliances,870.37,3.8,Garciatown,2024-08-11,28.0,Other,David Flores
69228,d1c730b1-4ef0-4980-b4e6-3b5a10462972,Outdoor,592.1,25.18,Wrightburgh,2024-03-22,68.0,Male,Kevin Hart
9423,c540edd0-ba85-43c5-99af-0b21889b6d4e,Groceries,197.99,8.47,Bryantown,2024-03-12,61.0,Other,Melissa Bailey
86000,f2fd058d-15dd-4090-a4a5-49a501f76002,Health,787.34,11.57,Davismouth,2024-02-26,18.0,Female,Carlos Bates MD
16958,6267ddd1-fa09-422e-8681-3f9ca0bc1c0c,Personal Care,327.52,20.04,Port Jeffrey,2024-04-08,41.0,Other,Bryan Norris
21614,007e47e4-1764-4632-b157-a858db02f76b,Outdoor,787.53,38.81,Kington,2024-03-29,22.0,Female,Richard Anderson
61461,6e42dec1-ffa4-4f05-94c5-e1e4dc11bcaa,DIY,670.07,26.66,South Elizabeth,2024-09-06,61.0,Other,Dennis Griffith
61773,279d1369-b7c6-4535-96ed-c1b5e71a6dc0,Movies,,,North Robert,2024-09-01,,,Ronald Fox
86801,d790c71a-cc33-40a8-b147-93e5fe4a619d,Electronics,623.37,28.11,New Kristopherstad,2024-05-30,21.0,Male,Dean Hill
67502,6ab93427-30a3-4d0a-ab28-fc7141dd18c3,Baby Products,745.17,18.47,Johntown,2024-05-12,37.0,Male,Amber Evans
79370,42d8cd5a-354f-4bc4-9bb6-a42abde51279,Health,973.96,18.21,Garrisonstad,2024-07-19,59.0,Female,Daniel Cruz
34496,a741421d-a50a-441b-b1ce-8b7e5261af12,Groceries,,,Boyleland,2024-04-25,,,Christopher Day
43008,438691d2-1f22-42a8-a345-93ca3fb1d64c,Software,880.39,33.82,New Samuelport,2024-06-03,62.0,Other,Thomas Duncan
91597,3c5b1373-7b23-49d2-985c-49064636de19,Software,527.0,10.66,Port Charles,2024-05-05,48.0,Female,Aaron Holmes
75438,45039355-4ebb-4281-916a-51cb25427f77,Electronics,504.13,18.4,Michaelland,2024-03-26,25.0,Male,Brian Chambers
29719,44f5ffa6-79ce-4a4a-b218-6401f1659df8,Pet Supplies,222.04,8.54,Lake Harold,2024-03-01,65.0,Other,Christopher Manning
38606,15232701-16b2-4f67-ae5d-696fb1ef2959,Office Supplies,765.04,12.13,South Kurt,2024-06-03,42.0,Other,Phyllis Jones
77126,3cedba17-70d1-46a0-84f5-31cbfd085ade,Pet Supplies,766.48,29.06,Burkechester,2024-02-27,23.0,Female,Jonathan Armstrong
97087,6fffca8d-ce6d-401b-b678-6e9b7559da38,Furniture,832.11,42.39,Lake Elizabeth,2024-01-11,30.0,Male,Kimberly Evans
24626,38db5e94-715e-433a-b1c4-40be50df9e97,Personal Care,898.26,27.88,East Bonnie,2024-03-14,47.0,Female,Matthew Shaw
61814,55084139-ea1d-4be6-90fc-076f1ad2004e,Furniture,,,North Crystalton,2024-01-25,,,Jonathan Parks
69755,94209070-39c5-4276-9503-d54aaf043488,Furniture,371.28,33.11,West Lori,2024-06-04,67.0,Male,David Green
11930,270e93fa-ddbb-41a0-bfd5-9706fa8f6d6f,Music,651.91,30.34,West Joseph,2024-08-13,36.0,Female,Victor Gardner
16160,b68f5ed6-774e-412c-9928-a52aa9b57fe1,Tools,,,Edwardport,2024-04-22,,,Laura Hernandez
47439,a11b614d-bbce-430e-872f-79f0ff7af812,Appliances,,,Quinnfort,2024-03-30,,,Barry Bell
34605,c5aee24b-b24a-40ed-b4d3-2050162abbf8,DIY,685.58,7.02,Shelbybury,2024-06-11,31.0,Other,Tiffany Williams
14106,55cf8234-2201-43b3-828b-4ea40885cc05,Appliances,529.13,19.59,Port Brenda,2024-08-14,25.0,Other,Melissa Lopez
90650,1ae3176d-5b04-4fdd-8e5b-4bf7f7d02eb8,Software,292.2,15.78,New Danastad,2024-01-25,45.0,Male,Shannon Herman PhD
98434,45507169-f2f9-49dd-929a-743dae8306f1,Home & Kitchen,323.83,48.06,Jessicafurt,2024-01-21,42.0,Male,Jack Rose
17502,af79d822-a749-42a3-911c-82581fa5fb98,Music,720.38,23.8,Yorkland,2024-01-31,26.0,Other,Dawn Johnson
63485,be027e79-a6c2-4d1b-9afc-3205586ff281,Home & Kitchen,135.73,38.38,Michaelfort,2024-04-21,26.0,Other,Francisco Diaz
33075,59615610-686e-4c92-8ba6-ba3a5a5818d4,Tools,270.91,14.66,Sarahborough,2024-07-25,58.0,Other,Virginia Snyder
79808,d16140c8-3672-4ca3-860d-c383a68a39f9,Automotive,,,South Jeremy,2024-04-25,,,Curtis Thompson
90790,f7e64a59-1539-4aed-b0d6-05f1c33694e3,Outdoor,892.86,14.92,North Cynthiaport,2024-01-28,21.0,Female,Thomas Martinez
93364,84e467af-b229-433f-a27a-e15fc21a2c43,Office Supplies,228.25,38.12,Tiffanyfort,2024-05-08,30.0,Female,Jenna Gonzalez
18292,86283114-f6df-4faa-8d75-bd87c3768133,Groceries,,,Lake Linda,2024-06-16,,,Nicole Hill
43849,a40f8da8-55ec-47b6-8d78-0eba0962644f,Automotive,276.6,16.88,Sandovalmouth,2024-04-10,30.0,Male,Kara Harding
35067,f585fcce-4a35-4b68-81ee-f10657a5a9e6,Home & Kitchen,912.45,9.77,West Larryton,2024-07-04,64.0,Other,Daniel Green
61392,cc0acbbb-c9e3-47b4-8f20-58424c17d2f1,Automotive,728.85,10.73,West Abigail,2024-02-05,51.0,Female,Suzanne Franklin
27381,638f6eb2-9852-437d-ab4b-19e22da313dd,Baby Products,,,Tiffanyshire,2024-06-29,,,Elizabeth Carey
85413,00b26f54-333d-4317-9f83-e9e8a04194fd,Outdoor,572.67,48.14,South Courtney,2024-03-25,42.0,Other,Joseph Mclean
13797,76a336f2-aa25-4891-a324-597073b9647c,Health,597.72,21.22,South Jamesbury,2024-07-24,35.0,Other,Amber Ortiz
1728,4c4a8eaf-3fec-4d9a-8bb0-03894b6f4777,Office Supplies,879.98,11.38,South Jose,2024-01-13,47.0,Male,Jordan Garcia
66100,bb84bcdd-6ae6-4a25-a0bb-76fa65f5042d,Toys,771.11,37.25,North Stephentown,2024-09-06,32.0,Male,Matthew Carter
7677,79770759-a9e0-4518-ae3b-16171f163bc0,Jewelry,,,Hernandezfort,2024-02-22,,,James Brock
73314,0254083b-cfd7-4831-90d4-940f30711315,Toys,,,West Michaelmouth,2024-06-26,,,Anthony Conner
69695,089f302d-4249-45a1-82c2-2545b6d5d21c,DIY,755.06,22.14,Boyertown,2024-07-22,49.0,Female,Shawn Adams
5438,2bbb4c83-dc33-4a43-a26b-1e1325a9cb3b,Electronics,390.78,25.91,Jessicafurt,2024-06-23,65.0,Male,Karen Wells
73380,071d25ba-896d-4388-9655-19bc4e74a0c9,Groceries,608.52,18.76,Lake Michelleport,2024-04-25,24.0,Male,Daniel Cook
34590,28cf4587-75a1-41a9-807a-add26bbc6ff1,Health,831.93,32.44,East Jennifer,2024-02-25,30.0,Other,Linda Blake
8452,01b39a17-c7a6-4d46-8162-4f8e108da39e,DIY,169.08,30.65,Johnmouth,2024-01-27,61.0,Other,Leslie Middleton
6234,fda48d6a-4517-4027-8445-5ccdedfe38b9,Jewelry,908.92,49.99,Ryanmouth,2024-02-19,51.0,Female,Jordan Lloyd
56579,cdcef22d-ae36-49bc-99b0-7bb73a53d7a5,Outdoor,588.97,23.58,Kimville,2024-05-06,29.0,Female,Jennifer Ross
44068,2915c0c2-cdaa-4c35-939f-8e2f7a1ba36b,Toys,459.7,3.49,Bautistafurt,2024-03-24,29.0,Female,Jill Downs
73661,75928a10-7ab1-400e-b9c6-d6021122c8e8,Pet Supplies,646.92,2.58,East Amy,2024-04-26,60.0,Other,Cameron Cox
18241,702e38eb-cc95-4353-903e-a436a3b77844,DIY,624.38,4.79,Jameshaven,2024-05-02,66.0,Other,Samantha Carlson
72559,cdda8610-87f5-48da-b3c3-cf1526514867,Appliances,521.35,25.45,East Zacharyburgh,2024-06-21,21.0,Other,Douglas Ellison
11372,73634865-52ad-4cb4-b9f8-c943cf669c0a,Music,324.6,10.57,Mikaylaview,2024-08-08,56.0,Female,Frank Riley
53067,4e3325dc-4203-427d-a34e-aa43c47d5441,Outdoor,,,East Dominiquetown,2024-04-04,,,Roger Rollins
54396,90aea355-cee9-4636-8bb6-6d93f42f9b93,Sports,363.36,35.31,North James,2024-07-15,26.0,Other,Eric Hammond
60743,ea71945f-7a16-4ada-91d2-dcdef34deb41,DIY,589.75,39.75,Port Gabriella,2024-09-04,45.0,Male,Kelly Harris
4232,a001abfe-2ec7-48b2-9263-79389d02ee2c,Health,535.22,46.17,South Helen,2024-04-16,56.0,Male,Jonathan Sanford
66149,9ccb24bb-ec10-433d-b820-4f15c384f6d5,Pet Supplies,694.59,6.98,Dawnside,2024-05-29,47.0,Other,Savannah Miller
226,804d2d23-eda3-4444-9293-1ed174c81be2,Garden,,,Christinahaven,2024-04-28,,,Douglas Davenport
38050,a7e3d13f-37b5-4b33-a619-4cba96a3bd37,Software,106.43,24.87,North Amandaborough,2024-04-01,28.0,Male,Amanda Brown
